##################################################################
# Time: Sat Jun  6 18:34:08 2026
# System: Linux (6.8.0-111-generic), aarch64
# Version: #111-Ubuntu SMP PREEMPT_DYNAMIC Sat Apr 11 22:59:23 UTC 2026
# Total memory on nodes: min=54.81GB, max=54.81GB
##################################################################

Step  251: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  252: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  253: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  254: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  255: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  256: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  257: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  258: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  259: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  260: Max = 3.536465, Min = 3.536465, Average = 3.536465 
Step  261: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  262: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  263: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  264: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  265: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  266: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  267: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  268: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  269: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  270: Max = 3.491043, Min = 3.491043, Average = 3.491043 
Step  271: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  272: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  273: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  274: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  275: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  276: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  277: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  278: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  279: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  280: Max = 3.483353, Min = 3.483353, Average = 3.483353 
Step  281: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  282: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  283: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  284: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  285: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  286: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  287: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  288: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  289: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  290: Max = 3.498493, Min = 3.498493, Average = 3.498493 
Step  291: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  292: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  293: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  294: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  295: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  296: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  297: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  298: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  299: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  300: Max = 3.483593, Min = 3.483593, Average = 3.483593 
Step  301: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  302: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  303: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  304: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  305: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  306: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  307: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  308: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  309: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  310: Max = 3.461002, Min = 3.461002, Average = 3.461002 
Step  311: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  312: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  313: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  314: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  315: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  316: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  317: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  318: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  319: Max = 3.484177, Min = 3.484177, Average = 3.484177 
Step  320: Max = 3.484177, Min = 3.484177, Average = 3.484177 
